osm_nid,lat,lng,x,z
osm3663514650,49.98765280,8.67661840,-656.872,136.471
osm33481918,49.98761950,8.67664230,-660.737,134.701
osm3662353652,49.98757080,8.67668990,-666.389,131.157
osm221477473,49.98752740,8.67674600,-671.427,126.967
osm221498579,49.98904420,8.67206490,-495.337,478.680
osm473651448,49.98897720,8.67293240,-503.124,413.289
osm221490931,49.98890570,8.67412940,-511.437,323.040
osm221499337,49.98884390,8.67508830,-518.621,250.748
osm221500127,49.98798560,8.67510190,-618.230,250.570
osm221481923,49.98746830,8.67529540,-678.268,236.480
osm266524463,49.98954340,8.67510500,-437.441,248.796
osm3662982405,49.98951210,8.67513300,-441.074,246.715
osm678534466,49.98948830,8.67517520,-443.836,243.554
osm336322072,49.98947470,8.67522710,-445.415,239.651
osm678534480,49.98947240,8.67528300,-445.683,235.436
osm248730752,49.98948190,8.67533720,-444.581,231.337
osm678534483,49.98952780,8.67541490,-439.255,225.428
osm456054454,49.98955830,8.67543300,-435.716,224.032
osm678534486,49.98959600,8.67543570,-431.341,223.792
osm221504337,49.98963200,8.67541850,-427.162,225.054
osm678534490,49.98966220,8.67538350,-423.657,227.665
osm221504310,49.98969170,8.67528450,-420.232,235.106
osm678534493,49.98969030,8.67523260,-420.394,239.023
osm456054450,49.98967890,8.67518360,-421.717,242.732
osm221504312,49.98966020,8.67514440,-423.886,245.708
osm678534498,49.98963500,8.67511510,-426.811,247.944
osm221504316,49.98960550,8.67509800,-430.234,249.263
osm678534505,49.98957410,8.67509450,-433.878,249.558
osm224782087,49.98926290,8.68031100,-470.059,-143.744
osm2197214743,49.98907980,8.68029630,-491.309,-142.454
osm2376685801,49.98902150,8.68029630,-498.075,-142.396
osm2376685797,49.98897580,8.68030060,-503.378,-142.675
osm3663800470,49.98894770,8.68030780,-506.640,-143.191
osm2376685796,49.98892770,8.68031820,-508.961,-143.956
osm2197214752,49.98889570,8.68034060,-512.675,-145.614
osm2376685794,49.98885900,8.68038330,-516.935,-148.800
osm224782083,49.98877760,8.68048850,-526.383,-156.657
osm2376685792,49.98873680,8.68053680,-531.118,-160.262
osm2376685789,49.98869710,8.68057850,-535.726,-163.369
osm224775173,49.98863820,8.68061000,-542.562,-165.687
osm2376685787,49.98859620,8.68062190,-547.437,-166.544
osm224775174,49.98852070,8.68063500,-556.199,-167.458
osm3664266043,49.98846380,8.68065530,-562.803,-168.933
osm224775177,49.98841030,8.68068650,-569.012,-171.235
osm224775178,49.98830160,8.68077310,-581.628,-177.661
osm224773148,49.98821920,8.68080440,-591.191,-179.942
osm224775179,49.98785680,8.68081750,-633.250,-180.572
osm2197214738,49.98938210,8.68006660,-456.223,-125.420
osm7414978834,49.98937750,8.68007470,-456.757,-126.027
osm2197214755,49.98934080,8.68013910,-461.017,-130.850
osm2376685810,49.98932160,8.68016860,-463.245,-133.057
osm224783705,49.98914370,8.68060380,-483.897,-165.719
osm224782530,49.98909050,8.68073760,-490.073,-175.762
osm3663800478,49.98905920,8.68081370,-493.706,-181.474
osm3663800477,49.98904810,8.68084760,-494.995,-184.021
osm849326070,49.98903630,8.68089730,-496.365,-187.759
osm3663800474,49.98902870,8.68096750,-497.248,-193.048
osm224783707,49.98902780,8.68106450,-497.353,-200.367
osm848947889,49.98902980,8.68119260,-497.123,-210.034
osm224783709,49.98903700,8.68133780,-496.289,-220.997
osm3663800476,49.98904640,8.68143380,-495.199,-228.250
osm224783710,49.98906020,8.68152360,-493.599,-235.040
osm224785126,49.98907770,8.68163170,-491.569,-243.214
osm224783712,49.98909720,8.68187560,-489.309,-261.637
osm224783714,49.98909860,8.68198210,-489.148,-269.674
osm224787695,49.98952060,8.68196060,-440.173,-268.469
osm224787700,49.99082200,8.68211870,-289.142,-281.684
osm224785119,49.98938710,8.68103290,-455.655,-198.337
