osm_wid,osm_nid_1,osm_nid_2,linkuse,comment
w362265566,osm3666040577,osm3666040574,bldwall,"bld002.link2"
w362265566,osm3666040565,osm3666040577,bldwall,"bld002.link3"
w362265566,osm3666040563,osm3666040565,bldwall,"bld002.link4"
w362265566,osm3666040559,osm3666040563,bldwall,"bld002.link5"
w362265566,osm3666040553,osm3666040559,bldwall,"bld002.link6"
w362265566,osm3666040558,osm3666040553,bldwall,"bld002.link7"
w362265566,osm3666040557,osm3666040558,bldwall,"bld002.link8"
w362265566,osm3666040570,osm3666040557,bldwall,"bld002.link9"
w362265566,osm3666040572,osm3666040570,bldwall,"bld002.link10"
w362265567,osm3666040640,osm3666040641,bldwall,"bld003.link1"
w362265567,osm3666040639,osm3666040640,bldwall,"bld003.link2"
w362265567,osm3666040635,osm3666040639,bldwall,"bld003.link3"
w362265567,osm3666040636,osm3666040635,bldwall,"bld003.link4"
w362265567,osm3666040633,osm3666040636,bldwall,"bld003.link5"
w362265567,osm3666040634,osm3666040633,bldwall,"bld003.link6"
w362265567,osm3666040644,osm3666040634,bldwall,"bld003.link7"
w362265567,osm3666040643,osm3666040644,bldwall,"bld003.link8"
w362265567,osm3666040642,osm3666040643,bldwall,"bld003.link9"
w362265567,osm3666040641,osm3666040642,bldwall,"bld003.link10"
w362265570,osm3666040537,osm3666040545,bldwall,"bld004.link1"
w362265570,osm3666040535,osm3666040537,bldwall,"bld004.link2"
w362265570,osm3666040556,osm3666040535,bldwall,"bld004.link3"
w362265570,osm3666040560,osm3666040556,bldwall,"bld004.link4"
w362265570,osm3666040569,osm3666040560,bldwall,"bld004.link5"
w362265570,osm3666040570,osm3666040569,bldwall,"bld004.link6"
w362265570,osm3666040557,osm3666040570,bldwall,"bld004.link7"
w362265570,osm3666040549,osm3666040557,bldwall,"bld004.link8"
w362265570,osm3666040546,osm3666040549,bldwall,"bld004.link9"
w362265570,osm3666040545,osm3666040546,bldwall,"bld004.link10"
w362265572,osm3666039952,osm3666039920,bldwall,"bld005.link1"
w362265572,osm3666039901,osm3666039952,bldwall,"bld005.link2"
w362265572,osm3666039891,osm3666039901,bldwall,"bld005.link3"
w362265572,osm3666039742,osm3666039891,bldwall,"bld005.link4"
w362265572,osm3666039747,osm3666039742,bldwall,"bld005.link5"
w362265572,osm3666039957,osm3666039747,bldwall,"bld005.link6"
w362265572,osm3666039956,osm3666039957,bldwall,"bld005.link7"
w362265572,osm3666039973,osm3666039956,bldwall,"bld005.link8"
w362265572,osm3666039972,osm3666039973,bldwall,"bld005.link9"
w362265572,osm3666033019,osm3666039972,bldwall,"bld005.link10"
w362265572,osm3666033012,osm3666033019,bldwall,"bld005.link11"
w362265572,osm3666039920,osm3666033012,bldwall,"bld005.link12"
w362265574,osm3666040003,osm3666040151,bldwall,"bld006.link1"
w362265574,osm3666040132,osm3666040003,bldwall,"bld006.link2"
w362265574,osm3666039986,osm3666040132,bldwall,"bld006.link3"
w362265574,osm3666039988,osm3666039986,bldwall,"bld006.link4"
w362265574,osm3666039992,osm3666039988,bldwall,"bld006.link5"
w362265574,osm3666039993,osm3666039992,bldwall,"bld006.link6"
w362265574,osm3666040007,osm3666039993,bldwall,"bld006.link7"
w362265574,osm3666040023,osm3666040007,bldwall,"bld006.link8"
w362265574,osm3666040158,osm3666040023,bldwall,"bld006.link9"
w362265574,osm3666040155,osm3666040158,bldwall,"bld006.link10"
w362265574,osm3666040022,osm3666040155,bldwall,"bld006.link11"
w362265574,osm3666040021,osm3666040022,bldwall,"bld006.link12"
w362265574,osm3666040014,osm3666040021,bldwall,"bld006.link13"
w362265574,osm3666040151,osm3666040014,bldwall,"bld006.link14"
w362265579,osm3666040278,osm3666040195,bldwall,"bld007.link1"
w362265579,osm3666040193,osm3666040278,bldwall,"bld007.link2"
w362265579,osm3666040194,osm3666040193,bldwall,"bld007.link3"
w362265579,osm3666040190,osm3666040194,bldwall,"bld007.link4"
w362265579,osm3666040184,osm3666040190,bldwall,"bld007.link5"
w362265579,osm3666040042,osm3666040184,bldwall,"bld007.link6"
w362265579,osm3666040186,osm3666040042,bldwall,"bld007.link7"
w362265579,osm3666040253,osm3666040186,bldwall,"bld007.link8"
w362265579,osm3666040249,osm3666040253,bldwall,"bld007.link9"
w362265579,osm3666040252,osm3666040249,bldwall,"bld007.link10"
w362265579,osm3666040250,osm3666040252,bldwall,"bld007.link11"
w362265579,osm3666040180,osm3666040250,bldwall,"bld007.link12"
w362265579,osm3666040174,osm3666040180,bldwall,"bld007.link13"
w362265579,osm3666040247,osm3666040174,bldwall,"bld007.link14"
w362265579,osm3666040244,osm3666040247,bldwall,"bld007.link15"
w362265579,osm3666040173,osm3666040244,bldwall,"bld007.link16"
w362265579,osm3666040241,osm3666040173,bldwall,"bld007.link17"
w362265579,osm3666040176,osm3666040241,bldwall,"bld007.link18"
w362265579,osm3666040171,osm3666040176,bldwall,"bld007.link19"
w362265579,osm3666040239,osm3666040171,bldwall,"bld007.link20"
w362265579,osm3666040183,osm3666040239,bldwall,"bld007.link21"
w362265579,osm3666040258,osm3666040183,bldwall,"bld007.link22"
w362265579,osm3666040195,osm3666040258,bldwall,"bld007.link23"
w362265592,osm3666040135,osm3666040161,bldwall,"bld008.link1"
w362265592,osm3666040138,osm3666040135,bldwall,"bld008.link2"
w362265592,osm3666040024,osm3666040138,bldwall,"bld008.link3"
w362265592,osm3666040161,osm3666040024,bldwall,"bld008.link4"
w362265593,osm3666040200,osm3666040337,bldwall,"bld009.link1"
w362265593,osm3666040201,osm3666040200,bldwall,"bld009.link2"
w362265593,osm3666040339,osm3666040201,bldwall,"bld009.link3"
w362265593,osm3666040337,osm3666040339,bldwall,"bld009.link4"
w362265596,osm3666040012,osm3666039991,bldwall,"bld010.link1"
w362265596,osm3666040011,osm3666040012,bldwall,"bld010.link2"
w362265596,osm3666039990,osm3666040011,bldwall,"bld010.link3"
w362265596,osm3666039991,osm3666039990,bldwall,"bld010.link4"
w362265597,osm3666040367,osm3666040368,bldwall,"bld011.link1"
w362265597,osm3666040318,osm3666040367,bldwall,"bld011.link2"
w362265597,osm3666040319,osm3666040318,bldwall,"bld011.link3"
w362265597,osm3666040368,osm3666040319,bldwall,"bld011.link4"
w362265599,osm3666040009,osm3666040007,bldwall,"bld012.link1"
w362265599,osm3666040152,osm3666040009,bldwall,"bld012.link2"
w362265599,osm3666040023,osm3666040152,bldwall,"bld012.link3"
w362265599,osm3666040007,osm3666040023,bldwall,"bld012.link4"
w362265603,osm3666039958,osm3666039968,bldwall,"bld013.link1"
w362265603,osm3666039959,osm3666039958,bldwall,"bld013.link2"
w362265603,osm3666039969,osm3666039959,bldwall,"bld013.link3"
w362265603,osm3666039968,osm3666039969,bldwall,"bld013.link4"
w362265606,osm3666040391,osm3666040452,bldwall,"bld014.link1"
w362265606,osm3666040448,osm3666040391,bldwall,"bld014.link2"
w362265606,osm3666040453,osm3666040448,bldwall,"bld014.link3"
w362265606,osm3666040452,osm3666040453,bldwall,"bld014.link4"
w362265608,osm3666040124,osm3666040549,bldwall,"bld015.link1"
w362265608,osm3666040122,osm3666040124,bldwall,"bld015.link2"
w362265608,osm3666040546,osm3666040122,bldwall,"bld015.link3"
w362265608,osm3666040549,osm3666040546,bldwall,"bld015.link4"
w362265612,osm3666040039,osm3666040016,bldwall,"bld016.link1"
w362265612,osm3666040040,osm3666040039,bldwall,"bld016.link2"
w362265612,osm3666040017,osm3666040040,bldwall,"bld016.link3"
w362265612,osm3666040016,osm3666040017,bldwall,"bld016.link4"
w362265614,osm3666040182,osm3666040191,bldwall,"bld017.link1"
w362265614,osm3666040251,osm3666040182,bldwall,"bld017.link2"
w362265614,osm3666040189,osm3666040251,bldwall,"bld017.link3"
w362265614,osm3666040191,osm3666040189,bldwall,"bld017.link4"
w362265615,osm3666040454,osm3666040120,bldwall,"bld018.link1"
w362265615,osm3666040456,osm3666040454,bldwall,"bld018.link2"
w362265615,osm3666040123,osm3666040456,bldwall,"bld018.link3"
w362265615,osm3666040120,osm3666040123,bldwall,"bld018.link4"
w362265616,osm3666040344,osm3666040381,bldwall,"bld019.link1"
w362265616,osm3666040345,osm3666040344,bldwall,"bld019.link2"
w362265616,osm3666029364,osm3666040345,bldwall,"bld019.link3"
w362265616,osm3666040381,osm3666029364,bldwall,"bld019.link4"
