osm_wid,osm_nid_1,osm_nid_2,linkuse,comment
w4850456,osm559972,osm18355849,road,"Stoltzestrasse.link4"
w4850457,osm1853444988,osm1853444975,slowroad,"Klapperfeldstrasse.link1"
w4850457,osm1853445004,osm1853444988,slowroad,"Klapperfeldstrasse.link2"
w4850461,osm3295378764,osm2543811039,road,"Gutleutstrasse.link1"
w4850461,osm3217750454,osm3295378764,road,"Gutleutstrasse.link2"
w4850461,osm762895180,osm3217750454,road,"Gutleutstrasse.link3"
w4850461,osm2543810971,osm762895180,road,"Gutleutstrasse.link4"
w4850461,osm1848627917,osm2543810971,road,"Gutleutstrasse.link5"
w4850461,osm1848627916,osm1848627917,road,"Gutleutstrasse.link6"
w4850461,osm991784012,osm1848627916,road,"Gutleutstrasse.link7"
w4850461,osm991784319,osm991784012,road,"Gutleutstrasse.link8"
w4850461,osm991784181,osm991784319,road,"Gutleutstrasse.link9"
w4850461,osm290237032,osm991784181,road,"Gutleutstrasse.link10"
w4850461,osm1848627906,osm290237032,road,"Gutleutstrasse.link11"
w4850461,osm27650439,osm1848627906,road,"Gutleutstrasse.link12"
w4850461,osm561026,osm27650439,road,"Gutleutstrasse.link13"
w4850672,osm3800893322,osm16420974,slowroad,"Guiollettstrasse.link1"
w4850672,osm1851447875,osm3800893322,slowroad,"Guiollettstrasse.link2"
w4850672,osm31266663,osm1851447875,slowroad,"Guiollettstrasse.link3"
w4850672,osm1115434643,osm31266663,slowroad,"Guiollettstrasse.link4"
w4850673,osm1018910462,osm31266669,slowroad,"Lindenstrasse.link1"
w4850673,osm31266670,osm1018910462,slowroad,"Lindenstrasse.link2"
w4850673,osm31266671,osm31266670,slowroad,"Lindenstrasse.link3"
w4850920,osm1524680715,osm562435,road,"Karlstrasse.link1"
w4850920,osm528920172,osm1524680715,road,"Karlstrasse.link2"
w4850920,osm1524606068,osm528920172,road,"Karlstrasse.link3"
w4850920,osm1524606074,osm1524606068,road,"Karlstrasse.link4"
w4850920,osm613244,osm1524606074,road,"Karlstrasse.link5"
w4850920,osm613246,osm613244,road,"Karlstrasse.link6"
w4850920,osm3412616437,osm613246,road,"Karlstrasse.link7"
w4850920,osm613248,osm3412616437,road,"Karlstrasse.link8"
w4850920,osm268596579,osm613248,road,"Karlstrasse.link9"
w4850964,osm1033448097,osm558333,road,"Taunusanlage.link1"
w4850965,osm1561456749,osm641179,road,"Gallusanlage.link1"
w4850966,osm2187906518,osm2187906523,road,"Taunusanlage001.link1"
w4850966,osm2187906517,osm2187906518,road,"Taunusanlage001.link2"
w4850967,osm2383519407,osm31029524,road,"Taunusanlage002.link1"
w4854084,osm603855,osm31266664,slowroad,"Ulmenstrasse.link1"
w4856359,osm1855754517,osm587034,road,"Ignatz-Bubis-Bruecke.link1"
w4856359,osm35293603,osm1855754517,road,"Ignatz-Bubis-Bruecke.link2"
w4856360,osm3626449375,osm35293604,road,"Floesserbruecke.link1"
w4856361,osm2495222644,osm31322751,road,"Alte Bruecke.link1"
w4856361,osm7007344538,osm2495222644,road,"Alte Bruecke.link2"
w4856361,osm162456,osm7007344538,road,"Alte Bruecke.link3"
w4856362,osm7156878231,osm651593,road,"Sonnemannstrasse.link1"
w4856362,osm804134400,osm7156878231,road,"Sonnemannstrasse.link2"
w4856362,osm560311,osm804134400,road,"Sonnemannstrasse.link3"
w4856362,osm804134396,osm560311,road,"Sonnemannstrasse.link4"
w4856362,osm804134320,osm804134396,road,"Sonnemannstrasse.link5"
w4856362,osm560194,osm804134320,road,"Sonnemannstrasse.link6"
w4858181,osm132528154,osm31342794,slowroad,"Klueberstrasse.link1"
w4858181,osm1516607263,osm132528154,slowroad,"Klueberstrasse.link2"
w4858181,osm31342790,osm1516607263,slowroad,"Klueberstrasse.link3"
w4858183,osm31342791,osm31342793,slowroad,"Niedenau.link1"
w4858185,osm1851322536,osm484199157,slowroad,"residential001.link1"
w4858185,osm603853,osm1851322536,slowroad,"residential001.link2"
w4858185,osm1851322529,osm603853,slowroad,"residential001.link3"
w4858185,osm484199163,osm1851322529,slowroad,"residential001.link4"
w4858185,osm1851322522,osm484199163,slowroad,"residential001.link5"
w4858185,osm603854,osm1851322522,slowroad,"residential001.link6"
w4858185,osm1851349848,osm603854,slowroad,"residential001.link7"
w4858185,osm1030925926,osm1851349848,slowroad,"residential001.link8"
w4858185,osm1851349846,osm1030925926,slowroad,"residential001.link9"
w4858185,osm1851322521,osm1851349846,slowroad,"residential001.link10"
w4858185,osm31342785,osm1851322521,slowroad,"residential001.link11"
w4858185,osm1851322524,osm31342785,slowroad,"residential001.link12"
w4858185,osm31342786,osm1851322524,slowroad,"residential001.link13"
w4858185,osm1851322533,osm31342786,slowroad,"residential001.link14"
