osm_nid,lat,lng,x,z
osm243599496,48.48553600,-121.23254300,-3.007,-0.234
osm3090167018,48.48476860,-121.23119960,-3.092,-0.333
osm243599497,48.48309070,-121.22830980,-3.279,-0.546
osm243599498,48.48229730,-121.22726570,-3.367,-0.623
osm243599499,48.48137390,-121.22596860,-3.470,-0.718
osm243599500,48.48125000,-121.22572180,-3.483,-0.736
osm243599501,48.48100580,-121.22491060,-3.510,-0.796
osm243599502,48.48082970,-121.22458960,-3.530,-0.820
osm243599503,48.48059950,-121.22426720,-3.556,-0.844
osm243599504,48.48034260,-121.22407400,-3.584,-0.858
osm243599505,48.48015450,-121.22402620,-3.605,-0.861
osm3090167017,48.47985000,-121.22420260,-3.639,-0.848
osm3090167016,48.47963940,-121.22409670,-3.662,-0.856
osm243599506,48.47932500,-121.22374000,-3.697,-0.882
osm243599507,48.47858640,-121.22227240,-3.779,-0.990
osm3090167015,48.47843330,-121.22202190,-3.797,-1.009
osm3090167014,48.47832910,-121.22189840,-3.808,-1.018
osm243599508,48.47812710,-121.22148730,-3.831,-1.048
osm243599509,48.47794910,-121.22139190,-3.850,-1.055
osm3090167013,48.47675250,-121.21855070,-3.983,-1.265
osm3090167012,48.47617690,-121.21719590,-4.047,-1.364
osm3090167011,48.47587660,-121.21637250,-4.081,-1.425
osm243599510,48.47532970,-121.21503380,-4.142,-1.524
osm3090167010,48.47454430,-121.21341220,-4.229,-1.643
osm243599511,48.47404870,-121.21203810,-4.284,-1.744
osm243599512,48.47386860,-121.21142620,-4.304,-1.789
osm3090167009,48.47366850,-121.21108810,-4.326,-1.814
osm243599513,48.47341780,-121.21079720,-4.354,-1.836
osm3090167008,48.47326900,-121.21071010,-4.371,-1.842
osm3090167007,48.47296880,-121.21062030,-4.404,-1.849
osm243599514,48.47249610,-121.21028520,-4.457,-1.873
osm3090167006,48.47233800,-121.21002390,-4.474,-1.893
osm243599515,48.47218400,-121.20965050,-4.491,-1.920
osm243578972,48.47213580,-121.20881890,-4.497,-1.981
osm243599517,48.47191630,-121.20811650,-4.521,-2.033
osm3090167004,48.47177230,-121.20759500,-4.537,-2.072
osm3090167003,48.47159610,-121.20722080,-4.557,-2.099
osm243599518,48.47128010,-121.20688400,-4.592,-2.124
osm243599519,48.47069090,-121.20604830,-4.657,-2.186
osm3090167002,48.47039430,-121.20548180,-4.690,-2.227
osm243599520,48.46997190,-121.20444700,-4.737,-2.304
