osm_wid,name,osmtype,osmsubtype,linkuse,nnodes,lat,lng,z,x,height,levels
w174618911,footway213,highway,footway,walkway,7,50.1141017,8.6701181,-0.8168,0.4044,0,0
w174618912,footway214,highway,footway,walkway,4,50.1146793,8.6716310,-0.7089,0.4686,0,0
w174628389,pedestrian016,highway,pedestrian,walkway,4,50.1143966,8.6750524,-0.4649,0.4372,0,0
w174643304,Kannengiessergasse,highway,residential,slowroad,5,50.1111218,8.6862400,0.3329,0.0730,0,0
w174643976,Neue Kraeme001,highway,pedestrian,walkway,10,50.1111291,8.6818404,0.0191,0.0738,0,0
w174643977,Neue Kraeme002,highway,pedestrian,walkway,3,50.1121921,8.6814258,-0.0104,0.1920,0,0
w174644193,footway215,highway,footway,walkway,2,50.1102601,8.6812199,-0.0251,-0.0228,0,0
w174645638,Rathaushof,highway,pedestrian,walkway,15,50.1103420,8.6805619,-0.0720,-0.0137,0,0
w174645639,Rathaushof001,highway,service,driveway,3,50.1101078,8.6805962,-0.0696,-0.0397,0,0
w174645642,Rathaushof002,highway,service,driveway,4,50.1106094,8.6807171,-0.0610,0.0161,0,0
w174645644,Roemerhoefchen,highway,pedestrian,walkway,12,50.1103745,8.6812132,-0.0256,-0.0101,0,0
w174649064,Glaesern Gaesschen,highway,pedestrian,walkway,3,50.1101273,8.6828568,0.0916,-0.0376,0,0
