osm_nid,lat,lng,x,z
osm6938485970,47.63730840,-122.14118200,368.664,-407.595
osm321154350,47.64086150,-122.14088040,-13.017,-514.370
osm321154351,47.64088290,-122.14100880,-12.084,-524.222
osm4835357625,47.64090160,-122.14100200,-14.222,-524.415
osm321154352,47.64106530,-122.14094180,-32.956,-526.060
osm321154353,47.64111470,-122.14123800,-30.806,-548.787
osm1704771656,47.64073620,-122.14137720,12.511,-544.984
osm1704771644,47.64073320,-122.14135910,12.377,-543.596
osm1704771520,47.64064520,-122.14139140,22.447,-542.708
osm1704771542,47.64064830,-122.14141010,22.584,-544.142
osm321154354,47.64045690,-122.14148050,44.489,-542.219
osm321154355,47.64043470,-122.14134720,43.518,-531.993
osm321154356,47.64024470,-122.14141710,65.263,-530.085
osm321154357,47.64019600,-122.14112580,63.161,-507.730
osm1704771464,47.64057740,-122.14098560,19.514,-511.567
osm1704771503,47.64057930,-122.14099710,19.599,-512.448
osm1704771636,47.64066630,-122.14096510,9.643,-513.322
osm1704771631,47.64066430,-122.14095290,9.551,-512.387
osm321154489,47.63986850,-122.14125290,100.807,-504.910
osm321154490,47.63989210,-122.14138960,101.715,-515.428
osm321154492,47.64007580,-122.14131970,80.633,-517.108
osm321154493,47.64012500,-122.14160470,82.526,-539.036
osm321154494,47.63946590,-122.14185570,158.170,-533.022
osm321154495,47.63944250,-122.14172050,157.278,-522.618
osm321154496,47.63925880,-122.14179050,178.362,-520.945
osm321154497,47.63920920,-122.14150400,176.474,-498.897
osm321154627,47.63980450,-122.14206750,127.768,-560.208
osm321154628,47.63980070,-122.14236200,135.478,-580.896
osm321154630,47.63999340,-122.14251110,118.885,-598.388
osm1704768475,47.64019210,-122.14251680,98.100,-605.955
osm1704768497,47.64019230,-122.14250440,97.771,-605.085
osm1704769926,47.64028100,-122.14250690,88.492,-608.460
osm1704769212,47.64028080,-122.14251850,88.801,-609.273
osm321154631,47.64067250,-122.14252970,47.827,-624.187
osm321154632,47.64067720,-122.14224130,40.173,-603.962
osm321154634,47.64048260,-122.14223290,60.459,-596.352
osm321154635,47.64048350,-122.14208900,56.792,-586.209
osm1704770015,47.64028810,-122.14208340,77.232,-578.768
osm1704769994,47.64028970,-122.14210220,77.530,-580.155
osm1704768504,47.64019870,-122.14210220,87.114,-576.874
osm1704768516,47.64019980,-122.14208530,86.578,-575.719
osm321154995,47.63962190,-122.14213360,148.639,-558.299
osm321154996,47.63967280,-122.14241780,150.333,-580.231
osm321154997,47.63901650,-122.14265990,225.461,-573.689
osm321154998,47.63899210,-122.14252860,224.771,-563.524
osm321155000,47.63881270,-122.14260210,245.489,-562.254
osm321155001,47.63875740,-122.14232110,244.338,-540.389
osm321155002,47.63941340,-122.14206640,168.929,-546.029
osm321155003,47.63943690,-122.14220880,169.989,-556.946
osm321549713,47.63874590,-122.13984810,184.163,-365.095
osm6042866082,47.63885970,-122.14046670,187.533,-412.942
osm6042866084,47.63884310,-122.14047390,189.460,-412.853
osm6042866083,47.63886630,-122.14059660,190.063,-422.366
osm6042866081,47.63888230,-122.14059030,188.221,-422.498
osm321549714,47.63895320,-122.14097450,190.291,-452.223
osm6042866086,47.63891480,-122.14099000,194.720,-451.934
osm6042866088,47.63891870,-122.14101110,194.833,-453.567
osm6042866087,47.63894040,-122.14100150,192.310,-453.671
osm6042866085,47.63895090,-122.14108390,193.249,-459.876
osm321549716,47.63895090,-122.14119610,196.034,-467.811
osm321549717,47.63893760,-122.14127690,199.441,-473.045
osm6042866089,47.63893230,-122.14127450,199.939,-472.684
osm6042866090,47.63894070,-122.14122120,197.731,-469.218
osm6042866091,47.63890210,-122.14123780,202.209,-469.000
osm6042866092,47.63890360,-122.14124850,202.316,-469.811
osm321549718,47.63870860,-122.14132560,224.767,-468.232
osm6042866093,47.63860120,-122.14074540,221.675,-423.331
osm6042866094,47.63857980,-122.14068380,222.400,-418.203
osm6042866095,47.63856860,-122.14062870,222.212,-413.903
osm6042866096,47.63855870,-122.14057290,221.869,-409.600
osm6042866097,47.63855280,-122.14051680,221.098,-405.420
osm6042866098,47.63855240,-122.14047830,220.185,-402.683
osm6042866099,47.63849950,-122.14019630,218.756,-380.834
osm6042866100,47.63853900,-122.14018000,214.191,-381.106
osm6042866101,47.63853540,-122.14016190,214.121,-379.696
osm6042866102,47.63851570,-122.14016920,216.377,-379.502
osm6042866103,47.63850670,-122.14010380,215.701,-374.553
osm6042866104,47.63850340,-122.14003510,214.344,-369.576
osm6042866105,47.63850570,-122.13995660,212.153,-364.107
osm321549721,47.63851310,-122.13989970,209.961,-360.350
osm6042866106,47.63852010,-122.13990170,209.274,-360.744
osm6042866107,47.63851320,-122.13995510,211.326,-364.272
osm6042866108,47.63855200,-122.13993790,206.813,-364.454
osm321549723,47.63854990,-122.13992090,206.612,-363.176
osm321549938,47.63820580,-122.13976040,238.867,-339.420
osm6306189085,47.63809860,-122.13918550,235.886,-294.901
osm321549939,47.63809830,-122.13918440,235.890,-294.812
osm6333359145,47.63810440,-122.13918190,235.186,-294.855
osm6981461728,47.63811170,-122.13917890,234.343,-294.907
osm6306188979,47.63829040,-122.13910540,213.698,-296.152
osm6306188978,47.63833000,-122.13908920,209.126,-296.434
osm321549940,47.63846680,-122.13903440,193.358,-297.491
osm321549941,47.63844140,-122.13889430,192.556,-286.668
osm321549942,47.63864940,-122.13881110,168.585,-288.284
osm6306188976,47.63871630,-122.13917910,170.674,-316.719
osm6935972834,47.63877880,-122.13951360,172.395,-342.627
osm321549943,47.63878070,-122.13952400,172.453,-343.431
osm6306189090,47.63943010,-122.13943290,101.800,-360.402
osm6306189091,47.63952230,-122.13997590,105.569,-402.125
