osm_nid,lat,lng,x,z
osm5891566779,49.99393900,8.67610270,-0.070,0.048
osm5891566780,49.99394240,8.67657200,-0.070,0.015
osm5891566781,49.99407180,8.67656670,-0.055,0.015
osm5891566782,49.99419420,8.67677590,-0.042,-0.000
osm5891566783,49.99380790,8.67678390,-0.085,-0.001
osm5891566784,49.99380790,8.67696900,-0.085,-0.014
osm5891567185,49.99419420,8.67696630,-0.042,-0.014
osm5891567186,49.99375100,8.67630650,-0.091,0.033
osm5891567187,49.99382690,8.67645940,-0.083,0.023
osm5891567188,49.99361650,8.67670080,-0.106,0.005
osm5891567189,49.99354760,8.67656130,-0.114,0.015
osm5891567190,49.99443900,8.67696900,-0.015,-0.014
osm5891567191,49.99431830,8.67697440,-0.028,-0.014
osm5891567192,49.99431830,8.67646210,-0.028,0.022
osm5891567193,49.99443560,8.67646480,-0.015,0.022
